Id,SalePrice
1564,145333.33333333334
1565,130166.66666666667
1566,192266.66666666666
1567,115133.33333333333
1568,188666.66666666666
1569,116800.0
1570,149333.33333333334
1571,122833.33333333333
1572,142000.0
1573,224666.66666666666
1574,157633.33333333334
1575,192333.33333333334
1576,206633.33333333334
1577,194633.33333333334
1578,156133.33333333334
1579,139000.0
1580,186333.33333333334
1581,139166.66666666666
1582,129166.66666666667
1583,357800.0
1584,238500.0
1585,141300.0
1586,83666.66666666667
1587,136800.0
1588,145000.0
1589,98633.33333333333
1590,145333.33333333334
1591,104100.0
1592,132833.33333333334
1593,143800.0
1594,139633.33333333334
1595,128966.66666666667
1596,248300.0
1597,144084.33333333334
1598,170500.0
1599,193500.0
1600,188633.33333333334
1601,51270.333333333336
1602,138833.33333333334
1603,99966.66666666667
1604,258666.66666666666
1605,250300.0
1606,178000.0
1607,223500.0
1608,204426.33333333334
1609,172833.33333333334
1610,140666.66666666666
1611,157745.66666666666
1612,170916.66666666666
1613,141916.66666666666
1614,123750.0
1615,95500.0
1616,95500.0
1617,82166.66666666667
1618,107627.66666666667
1619,109000.0
1620,156333.33333333334
1621,129633.33333333333
1622,145478.0
1623,263500.0
1624,158166.66666666666
1625,136500.0
1626,159466.66666666666
1627,180666.66666666666
1628,273071.0
1629,132500.0
1630,297000.0
1631,253633.33333333334
1632,246500.0
1633,176513.33333333334
1634,185833.33333333334
1635,175700.0
1636,170333.33333333334
1637,164000.0
1638,193333.33333333334
1639,162966.66666666666
1640,271093.3333333333
1641,162966.66666666666
1642,221666.66666666666
1643,257333.33333333334
1644,251811.66666666666
1645,155833.33333333334
1646,154666.66666666666
1647,161000.0
1648,159500.0
1649,101460.0
1650,100416.66666666667
1651,100416.66666666667
1652,90833.33333333333
1653,95300.0
1654,162966.66666666666
1655,179233.33333333334
1656,147666.66666666666
1657,162966.66666666666
1658,147666.66666666666
1659,129766.66666666667
1660,140000.0
1661,468745.0
1662,374024.0
1663,367620.3333333333
1664,544385.6666666666
1665,381977.3333333333
1666,240166.66666666666
1667,319377.3333333333
1668,358166.6666666667
1669,327500.0
1670,384477.3333333333
1671,226050.0
1672,488135.6666666667
1673,296333.3333333333
1674,263000.0
1675,174233.33333333334
1676,182966.66666666666
1677,205616.66666666666
1678,469250.0
1679,345732.6666666667
1680,292320.3333333333
1681,269210.6666666667
1682,288154.3333333333
1683,168583.33333333334
1684,181180.0
1685,172296.66666666666
1686,183666.66666666666
1687,176513.33333333334
1688,197833.33333333334
1689,197833.33333333334
1690,164133.33333333334
1691,167513.33333333334
1692,249166.66666666666
1693,176513.33333333334
1694,182366.66666666666
1695,176513.33333333334
1696,259333.33333333334
1697,179666.66666666666
1698,329666.6666666667
1699,364133.3333333333
1700,226166.66666666666
1701,261700.0
1702,315300.6666666667
1703,248783.33333333334
1704,306100.6666666667
1705,246133.33333333334
1706,486052.3333333333
1707,192333.33333333334
1708,191400.0
1709,352264.6666666667
1710,263533.3333333333
1711,286883.3333333333
1712,231500.0
1713,196633.33333333334
1714,228333.33333333334
1715,201500.0
1716,187600.0
1717,166833.33333333334
1718,98966.66666666667
1719,178100.0
1720,251406.0
1721,180433.33333333334
1722,108166.66666666667
1723,146333.33333333334
1724,232466.66666666666
1725,257766.66666666666
1726,186833.33333333334
1727,149666.66666666666
1728,184600.0
1729,154666.66666666666
1730,203666.66666666666
1731,133833.33333333334
1732,131333.33333333334
1733,111633.33333333333
1734,117900.0
1735,120166.66666666667
1736,122000.0
1737,349433.3333333333
1738,191833.33333333334
1739,311323.3333333333
1740,181466.66666666666
1741,190733.33333333334
1742,172666.66666666666
1743,174300.0
1744,271833.3333333333
1745,224800.0
1746,301159.0
1747,239228.66666666666
1748,180433.33333333334
1749,157633.33333333334
1750,141000.0
1751,275093.3333333333
1752,111566.66666666667
1753,142607.33333333334
1754,199000.0
1755,180400.0
1756,126833.33333333333
1757,111566.66666666667
1758,121633.33333333333
1759,158533.33333333334
1760,159083.33333333334
1761,157633.33333333334
1762,154317.66666666666
1763,174000.0
1764,131600.0
1765,205166.66666666666
1766,175133.33333333334
1767,195733.33333333334
1768,130133.33333333333
1769,206042.0
1770,131300.0
1771,144966.66666666666
1772,127333.33333333333
1773,137833.33333333334
1774,150000.0
1775,136300.0
1776,152983.33333333334
1777,112833.33333333333
1778,123500.0
1779,131983.33333333334
1780,169500.0
1781,135450.0
1782,83666.66666666667
1783,150666.66666666666
1784,89333.33333333333
1785,142800.0
1786,115833.33333333333
1787,222333.33333333334
1788,63666.666666666664
1789,128300.0
1790,83666.66666666667
1791,281666.6666666667
1792,158416.66666666666
1793,140166.66666666666
1794,149583.33333333334
1795,144833.33333333334
1796,145333.33333333334
1797,168533.33333333334
1798,135733.33333333334
1799,109166.66666666667
1800,144633.33333333334
1801,106592.0
1802,193633.33333333334
1803,161383.33333333334
1804,142500.0
1805,143500.0
1806,133166.66666666666
1807,209333.33333333334
1808,131833.33333333334
1809,116666.66666666667
1810,150500.0
1811,127000.0
1812,116666.66666666667
1813,132000.0
1814,126833.33333333333
1815,55937.0
1816,128300.0
1817,112967.66666666667
1818,138966.66666666666
1819,125333.33333333333
1820,81000.0
1821,152166.66666666666
1822,191070.0
1823,66000.0
1824,156050.0
1825,137833.33333333334
1826,111000.0
1827,129500.0
1828,144666.66666666666
1829,184900.0
1830,188833.33333333334
1831,195833.33333333334
1832,145300.0
1833,139966.66666666666
1834,135191.66666666666
1835,128000.0
1836,146633.33333333334
1837,101233.33333333333
1838,141116.66666666666
1839,93000.0
1840,118833.33333333333
1841,130466.66666666667
1842,95833.33333333333
1843,134833.33333333334
1844,139166.66666666666
1845,139000.0
1846,156466.66666666666
1847,150966.66666666666
1848,63666.666666666664
1849,113266.66666666667
1850,101460.0
1851,149900.0
1852,128708.33333333333
1853,139300.0
1854,174566.66666666666
1855,153500.0
1856,209666.66666666666
1857,161000.0
1858,150651.0
1859,142607.33333333334
1860,138583.33333333334
1861,142607.33333333334
1862,321899.6666666667
1863,321899.6666666667
1864,321899.6666666667
1865,352264.6666666667
1866,362810.6666666667
1867,261633.33333333334
1868,231500.0
1869,210459.66666666666
1870,247307.33333333334
1871,251406.0
1872,161666.66666666666
1873,201300.0
1874,113666.66666666667
1875,200666.66666666666
1876,178883.33333333334
1877,194166.66666666666
1878,195866.66666666666
1879,135833.33333333334
1880,133833.33333333334
1881,233276.0
1882,244000.0
1883,205666.66666666666
1884,230166.66666666666
1885,235666.66666666666
1886,231500.0
1887,185000.0
1888,243000.0
1889,155110.66666666666
1890,112583.33333333333
1891,144933.33333333334
1892,94316.66666666667
1893,138300.0
1894,125633.33333333333
1895,163966.66666666666
1896,122666.66666666667
1897,111166.66666666667
1898,114168.0
1899,176833.33333333334
1900,147283.33333333334
1901,133166.66666666666
1902,159666.66666666666
1903,231666.66666666666
1904,136666.66666666666
1905,173666.66666666666
1906,123833.33333333333
1907,201000.0
1908,131666.66666666666
1909,147833.33333333334
1910,147833.33333333334
1911,213666.66666666666
1912,228833.33333333334
1913,154317.66666666666
1914,87166.66666666667
1915,306166.6666666667
1916,55937.0
1917,256000.0
1918,139166.66666666666
1919,143500.0
1920,177166.66666666666
1921,337833.3333333333
1922,358166.6666666667
1923,255490.0
1924,194166.66666666666
1925,202000.0
1926,380000.0
1927,130666.66666666667
1928,171500.0
1929,126133.33333333333
1930,153000.0
1931,131333.33333333334
1932,113666.66666666667
1933,153500.0
1934,180666.66666666666
1935,179366.66666666666
1936,180666.66666666666
1937,167000.0
1938,129619.33333333333
1939,250000.0
1940,215133.33333333334
1941,172133.33333333334
1942,188166.66666666666
1943,200833.33333333334
1944,317377.3333333333
1945,377539.3333333333
1946,171966.66666666666
1947,304933.3333333333
1948,183833.33333333334
1949,224800.0
1950,194050.0
1951,287000.0
1952,224800.0
1953,172833.33333333334
1954,210333.33333333334
1955,126333.33333333333
1956,343949.6666666667
1957,178550.0
1958,324100.0
1959,158133.33333333334
1960,122250.0
1961,128300.0
1962,90833.33333333333
1963,100166.66666666667
1964,115833.33333333333
1965,147666.66666666666
1966,179233.33333333334
1967,275796.6666666667
1968,409633.3333333333
1969,371975.3333333333
1970,456138.3333333333
1971,484688.0
1972,456398.0
1973,249166.66666666666
1974,295000.0
1975,544385.6666666666
1976,248666.66666666666
1977,336000.0
1978,371666.6666666667
1979,384477.3333333333
1980,205616.66666666666
1981,358166.6666666667
1982,223652.0
1983,223652.0
1984,167500.0
1985,233259.66666666666
1986,198826.0
1987,173080.0
1988,179700.0
1989,197833.33333333334
1990,209833.33333333334
1991,205616.66666666666
1992,200633.33333333334
1993,181180.0
1994,234666.66666666666
1995,181666.66666666666
1996,245833.33333333334
1997,346808.6666666667
1998,380300.0
1999,239266.66666666666
2000,303000.0
2001,230666.66666666666
2002,202966.66666666666
2003,275300.0
2004,285050.0
2005,253633.33333333334
2006,264333.3333333333
2007,262341.3333333333
2008,172080.0
2009,199500.0
2010,171666.66666666666
2011,98966.66666666667
2012,161000.0
2013,182333.33333333334
2014,188666.66666666666
2015,182666.66666666666
2016,199166.66666666666
2017,186333.33333333334
2018,130666.66666666667
2019,111633.33333333333
2020,111566.66666666667
2021,116600.0
2022,168800.0
2023,191000.0
2024,219133.33333333334
2025,334353.6666666667
2026,183833.33333333334
2027,154077.66666666666
2028,164966.66666666666
2029,174333.33333333334
2030,290800.0
2031,257029.33333333334
2032,269210.6666666667
2033,290177.3333333333
2034,169500.0
2035,210433.33333333334
2036,170166.66666666666
2037,187833.33333333334
2038,301966.6666666667
2039,196300.0
2040,504731.3333333333
2041,247333.33333333334
2042,190133.33333333334
2043,178800.0
2044,175133.33333333334
2045,229750.0
2046,132301.66666666666
2047,139166.66666666666
2048,143266.66666666666
2049,158533.33333333334
2050,186166.66666666666
2051,118166.66666666667
2052,150650.0
2053,137800.0
2054,94666.66666666667
2055,172333.33333333334
2056,127333.33333333333
2057,139166.66666666666
2058,202666.66666666666
2059,140800.0
2060,138000.0
2061,170500.0
2062,136666.66666666666
2063,111100.0
2064,140000.0
2065,133833.33333333334
2066,204333.33333333334
2067,150966.66666666666
2068,150000.0
2069,118928.0
2070,114333.33333333333
2071,93000.0
2072,184900.0
2073,113266.66666666667
2074,202333.33333333334
2075,145333.33333333334
2076,128300.0
2077,150666.66666666666
2078,133733.33333333334
2079,159466.66666666666
2080,133966.66666666666
2081,117500.0
2082,125833.33333333333
2083,191000.0
2084,111633.33333333333
2085,137800.0
2086,143833.33333333334
2087,140833.33333333334
2088,125166.66666666667
2089,103000.0
2090,141116.66666666666
2091,105416.66666666667
2092,141966.66666666666
2093,145962.33333333334
2094,116133.33333333333
2095,168533.33333333334
2096,103833.33333333333
2097,99666.66666666667
2098,140966.66666666666
2099,55937.0
2100,103833.33333333333
2101,147333.33333333334
2102,143000.0
2103,107833.33333333333
2104,116766.66666666667
2105,117633.33333333333
2106,91300.0
2107,270000.0
2108,129666.66666666667
2109,116500.0
2110,127500.0
2111,172500.0
2112,131000.0
2113,122166.66666666667
2114,116334.66666666667
2115,146233.33333333334
2116,131500.0
2117,136166.66666666666
2118,130500.0
2119,114000.0
2120,106166.66666666667
2121,114316.66666666667
2122,82166.66666666667
2123,106833.33333333333
2124,286096.6666666667
2125,161000.0
2126,191750.0
2127,138966.66666666666
2128,143233.33333333334
2129,148733.33333333334
2130,159650.0
2131,175500.0
2132,136633.33333333334
2133,150333.33333333334
2134,135191.66666666666
2135,126466.66666666667
2136,76166.66666666667
2137,130175.0
2138,127266.66666666667
2139,147000.0
2140,129666.66666666667
2141,139166.66666666666
2142,135500.0
2143,154000.0
2144,150650.0
2145,118800.0
2146,187433.33333333334
2147,177833.33333333334
2148,126800.0
2149,156266.66666666666
2150,202000.0
2151,130433.33333333333
2152,105666.66666666667
2153,159666.66666666666
2154,102800.0
2155,112666.66666666667
2156,254000.0
2157,225333.33333333334
2158,248930.0
2159,227333.33333333334
2160,160000.0
2161,266831.0
2162,380043.3333333333
2163,384477.3333333333
2164,231376.0
2165,170500.0
2166,128833.33333333333
2167,178726.66666666666
2168,206166.66666666666
2169,184300.0
2170,226833.33333333334
2171,136166.66666666666
2172,135633.33333333334
2173,142607.33333333334
2174,250166.66666666666
2175,336000.0
2176,290321.0
2177,259433.33333333334
2178,234145.0
2179,141300.0
2180,240957.33333333334
2181,194000.0
2182,216633.33333333334
2183,208200.0
2184,140333.33333333334
2185,112664.33333333333
2186,142833.33333333334
2187,159266.66666666666
2188,155966.66666666666
2189,237300.0
2190,111516.66666666667
2191,111516.66666666667
2192,63300.0
2193,99666.66666666667
2194,93833.33333333333
2195,122250.0
2196,137833.33333333334
2197,99833.33333333333
2198,151133.33333333334
2199,150050.0
2200,141191.66666666666
2201,166296.66666666666
2202,160166.66666666666
2203,187966.66666666666
2204,162333.33333333334
2205,112333.33333333333
2206,144000.0
2207,254710.0
2208,234000.0
2209,150000.0
2210,131666.66666666666
2211,123000.0
2212,115333.33333333333
2213,100833.33333333333
2214,132666.66666666666
2215,110461.0
2216,164833.33333333334
2217,95466.66666666667
2218,120166.66666666667
2219,101833.33333333333
2220,94666.66666666667
2221,258666.66666666666
2222,194666.66666666666
2223,251590.66666666666
2224,252333.33333333334
2225,153133.33333333334
2226,184666.66666666666
2227,213000.0
2228,234666.66666666666
2229,249000.0
2230,140666.66666666666
2231,178370.0
2232,169750.0
2233,192666.66666666666
2234,253633.33333333334
2235,158500.0
2236,246500.0
2237,380300.0
2238,204400.0
2239,108166.66666666667
2240,166333.33333333334
2241,105333.33333333333
2242,112664.33333333333
2243,116666.66666666667
2244,87500.0
2245,87500.0
2246,130466.66666666667
2247,85000.0
2248,123333.33333333333
2249,121666.66666666667
2250,129166.66666666667
2251,131000.0
2252,195733.33333333334
2253,171663.33333333334
2254,165166.66666666666
2255,184800.0
2256,182688.33333333334
2257,173800.0
2258,187500.0
2259,167000.0
2260,142833.33333333334
2261,179633.33333333334
2262,200833.33333333334
2263,320306.3333333333
2264,499914.6666666667
2265,140233.33333333334
2266,269210.6666666667
2267,249833.33333333334
2268,419599.3333333333
2269,177233.33333333334
2270,174300.0
2271,234966.66666666666
2272,183666.66666666666
2273,156133.33333333334
2274,173733.33333333334
2275,183233.33333333334
2276,208416.66666666666
2277,201666.66666666666
2278,158000.0
2279,131333.33333333334
2280,120883.33333333333
2281,162333.33333333334
2282,149666.66666666666
2283,102000.0
2284,112000.0
2285,129766.66666666667
2286,140633.33333333334
2287,318604.3333333333
2288,306100.6666666667
2289,386633.3333333333
2290,469731.3333333333
2291,326377.3333333333
2292,439937.0
2293,488135.6666666667
2294,431971.6666666667
2295,424362.3333333333
2296,290033.3333333333
2297,286883.3333333333
2298,384477.3333333333
2299,455290.0
2300,317433.3333333333
2301,250300.0
2302,227833.33333333334
2303,244333.33333333334
2304,269466.6666666667
2305,182966.66666666666
2306,182966.66666666666
2307,165400.0
2308,240000.0
2309,269210.6666666667
2310,223652.0
2311,168583.33333333334
2312,179133.33333333334
2313,178700.0
2314,174666.66666666666
2315,172333.33333333334
2316,185333.33333333334
2317,167830.0
2318,172666.66666666666
2319,181180.0
2320,173241.66666666666
2321,234853.66666666666
2322,166961.66666666666
2323,179233.33333333334
2324,176513.33333333334
2325,221000.0
2326,176513.33333333334
2327,209833.33333333334
2328,210833.33333333334
2329,187833.33333333334
2330,179800.0
2331,304666.6666666667
2332,489753.6666666667
2333,305000.0
2334,247666.66666666666
2335,238833.33333333334
2336,304666.6666666667
2337,198900.0
2338,251406.0
2339,253633.33333333334
2340,417620.3333333333
2341,202000.0
2342,253633.33333333334
2343,210023.33333333334
2344,195736.66666666666
2345,280464.3333333333
2346,218333.33333333334
2347,183916.66666666666
2348,251811.66666666666
2349,168000.0
2350,285050.0
2351,240000.0
2352,262341.3333333333
2353,251333.33333333334
2354,98966.66666666667
2355,116133.33333333333
2356,140300.0
2357,202333.33333333334
2358,178883.33333333334
2359,112666.66666666667
2360,111566.66666666667
2361,143333.33333333334
2362,327666.6666666667
2363,127933.33333333333
2364,144933.33333333334
2365,223652.0
2366,179633.33333333334
2367,253633.33333333334
2368,204688.33333333334
2369,239000.0
2370,172666.66666666666
2371,169833.33333333334
2372,205700.0
2373,244000.0
2374,280900.0
2375,253633.33333333334
2376,228833.33333333334
2377,277666.6666666667
2378,166333.33333333334
2379,146133.33333333334
2380,141166.66666666666
2381,143833.33333333334
2382,186000.0
2383,194666.66666666666
2384,193666.66666666666
2385,147000.0
2386,136300.0
2387,134433.33333333334
2388,109000.0
2389,122766.66666666667
2390,145650.0
2391,142333.33333333334
2392,111566.66666666667
2393,176913.33333333334
2394,146166.66666666666
2395,211666.66666666666
2396,162416.66666666666
2397,190500.0
2398,137333.33333333334
2399,56300.0
2400,56300.0
2401,114633.33333333333
2402,127500.0
2403,140233.33333333334
2404,141500.0
2405,143500.0
2406,139166.66666666666
2407,131166.66666666666
2408,136666.66666666666
2409,135166.66666666666
2410,162966.66666666666
2411,129150.0
2412,158266.66666666666
2413,145000.0
2414,135166.66666666666
2415,172333.33333333334
2416,140350.0
2417,136300.0
2418,120500.0
2419,112000.0
2420,120633.33333333333
2421,121466.66666666667
2422,118133.33333333333
2423,109333.33333333333
2424,129833.33333333333
2425,194666.66666666666
2426,119166.66666666667
2427,114833.33333333333
2428,177500.0
2429,111100.0
2430,139166.66666666666
2431,112333.33333333333
2432,135733.33333333334
2433,146633.33333333334
2434,143666.66666666666
2435,127333.33333333333
2436,113500.0
2437,121666.66666666667
2438,121500.0
2439,139000.0
2440,159466.66666666666
2441,120500.0
2442,119750.0
2443,122766.66666666667
2444,129633.33333333333
2445,117833.33333333333
2446,106953.0
2447,239410.0
2448,138233.33333333334
2449,119666.66666666667
2450,180000.0
2451,125166.66666666667
2452,307666.6666666667
2453,120000.0
2454,117300.0
2455,130750.0
2456,135500.0
2457,122166.66666666667
2458,115168.0
2459,111100.0
2460,154500.0
2461,136833.33333333334
2462,133000.0
2463,139800.0
2464,163500.0
2465,179133.33333333334
2466,146166.66666666666
2467,160000.0
2468,123833.33333333333
2469,127333.33333333333
2470,186666.66666666666
2471,191833.33333333334
2472,191550.0
2473,125966.66666666667
2474,113000.0
2475,271333.3333333333
2476,122166.66666666667
2477,131166.66666666666
2478,158000.0
2479,109300.0
2480,129833.33333333333
2481,130300.0
2482,128300.0
2483,106933.33333333333
2484,133300.0
2485,119233.33333333333
2486,166633.33333333334
2487,182666.66666666666
2488,156650.0
2489,177233.33333333334
2490,140800.0
2491,109300.0
2492,190400.0
2493,152166.66666666666
2494,177166.66666666666
2495,137833.33333333334
2496,220208.0
2497,118233.33333333333
2498,114133.33333333333
2499,99966.66666666667
2500,130300.0
2501,124333.33333333333
2502,125500.0
2503,124333.33333333333
2504,202500.0
2505,202000.0
2506,251300.0
2507,341933.3333333333
2508,251300.0
2509,232466.66666666666
2510,255833.33333333334
2511,181833.33333333334
2512,203625.0
2513,239892.66666666666
2514,247166.66666666666
2515,138333.33333333334
2516,148333.33333333334
2517,130666.66666666667
2518,128708.33333333333
2519,235333.33333333334
2520,203600.0
2521,177966.66666666666
2522,216600.0
2523,133833.33333333334
2524,125600.0
2525,145500.0
2526,138333.33333333334
2527,119233.33333333333
2528,133833.33333333334
2529,128300.0
2530,122583.33333333333
2531,237716.66666666666
2532,235333.33333333334
2533,210433.33333333334
2534,306166.6666666667
2535,320025.6666666667
2536,236766.66666666666
2537,200833.33333333334
2538,171933.33333333334
2539,187600.0
2540,165977.33333333334
2541,174300.0
2542,150500.0
2543,129166.66666666667
2544,137666.66666666666
2545,146166.66666666666
2546,187433.33333333334
2547,144933.33333333334
2548,160751.0
2549,130166.66666666667
2550,363250.0
2551,144933.33333333334
2552,129166.66666666667
2553,111516.66666666667
2554,118833.33333333333
2555,121333.33333333333
2556,97002.66666666667
2557,104750.0
2558,158800.0
2559,153966.66666666666
2560,111501.33333333333
2561,147283.33333333334
2562,129166.66666666667
2563,142334.66666666666
2564,143500.0
2565,132333.33333333334
2566,130833.33333333333
2567,137333.33333333334
2568,190400.0
2569,202600.0
2570,131666.66666666666
2571,207833.33333333334
2572,179633.33333333334
2573,232716.66666666666
2574,277666.6666666667
2575,174366.66666666666
2576,117633.33333333333
2577,204500.0
2578,106833.33333333333
2579,55937.0
2580,142000.0
2581,112240.33333333333
2582,128916.66666666667
2583,273000.0
2584,177233.33333333334
2585,142883.33333333334
2586,167060.0
2587,205833.33333333334
2588,129766.66666666667
2589,144933.33333333334
2590,213000.0
2591,209208.0
2592,202666.66666666666
2593,273000.0
2594,170833.33333333334
2595,215166.66666666666
2596,332360.0
2597,191300.0
2598,255666.66666666666
2599,387287.0
2600,159333.33333333334
2601,142583.33333333334
2602,82166.66666666667
2603,84666.66666666667
2604,95500.0
2605,82166.66666666667
2606,143333.33333333334
2607,149666.66666666666
2608,177833.33333333334
2609,168500.0
2610,102166.66666666667
2611,124966.66666666667
2612,155500.0
2613,123333.33333333333
2614,117666.66666666667
2615,176977.33333333334
2616,135300.0
2617,140233.33333333334
2618,148000.0
2619,280279.0
2620,182366.66666666666
2621,177800.0
2622,187666.66666666666
2623,244000.0
2624,237290.66666666666
2625,299333.3333333333
2626,166333.33333333334
2627,196300.0
2628,391551.3333333333
2629,512926.6666666667
2630,326333.3333333333
2631,468745.0
2632,391551.3333333333
2633,304933.3333333333
2634,351166.6666666667
2635,152333.33333333334
2636,219333.33333333334
2637,183933.33333333334
2638,277333.3333333333
2639,184666.66666666666
2640,137833.33333333334
2641,100416.66666666667
2642,179300.0
2643,132966.66666666666
2644,130166.66666666667
2645,95466.66666666667
2646,91633.33333333333
2647,102000.0
2648,140833.33333333334
2649,144933.33333333334
2650,129766.66666666667
2651,147666.66666666666
2652,374024.0
2653,263433.3333333333
2654,254457.33333333334
2655,382242.0
2656,340000.0
2657,304933.3333333333
2658,235166.66666666666
2659,294666.6666666667
2660,313541.3333333333
2661,358166.6666666667
2662,361081.6666666667
2663,287000.0
2664,269210.6666666667
2665,358166.6666666667
2666,287800.0
2667,171330.0
2668,174578.33333333334
2669,169810.66666666666
2670,271404.3333333333
2671,174578.33333333334
2672,216847.0
2673,221496.66666666666
2674,228833.33333333334
2675,179233.33333333334
2676,197833.33333333334
2677,187333.33333333334
2678,247666.66666666666
2679,288416.6666666667
2680,278666.6666666667
2681,397309.6666666667
2682,313666.6666666667
2683,482977.6666666667
2684,296666.6666666667
2685,373333.3333333333
2686,254710.0
2687,285833.3333333333
2688,235666.66666666666
2689,213318.66666666666
2690,457911.6666666667
2691,206166.66666666666
2692,98966.66666666667
2693,193233.33333333334
2694,98966.66666666667
2695,166666.66666666666
2696,179466.66666666666
2697,191750.0
2698,201166.66666666666
2699,148000.0
2700,170633.33333333334
2701,145966.66666666666
2702,125986.66666666667
2703,130500.0
2704,156333.33333333334
2705,134800.0
2706,120166.66666666667
2707,122000.0
2708,139166.66666666666
2709,102800.0
2710,123000.0
2711,228833.33333333334
2712,367956.6666666667
2713,187600.0
2714,147517.33333333334
2715,174333.33333333334
2716,147984.0
2717,138333.33333333334
2718,248500.0
2719,155300.0
2720,203666.66666666666
2721,112464.33333333333
2722,173833.33333333334
2723,154666.66666666666
2724,124333.33333333333
2725,140133.33333333334
2726,131983.33333333334
2727,153966.66666666666
2728,169750.0
2729,130166.66666666667
2730,145500.0
2731,123000.0
2732,130500.0
2733,170666.66666666666
2734,156800.0
2735,143950.0
2736,149333.33333333334
2737,123750.0
2738,148968.33333333334
2739,172500.0
2740,151583.33333333334
2741,166633.33333333334
2742,175666.66666666666
2743,144633.33333333334
2744,145333.33333333334
2745,136300.0
2746,113666.66666666667
2747,174000.0
2748,136666.66666666666
2749,136800.0
2750,142166.66666666666
2751,107766.66666666667
2752,251590.66666666666
2753,149333.33333333334
2754,208566.66666666666
2755,145966.66666666666
2756,83666.66666666667
2757,105833.33333333333
2758,85666.66666666667
2759,187833.33333333334
2760,133894.0
2761,147500.0
2762,146333.33333333334
2763,218166.66666666666
2764,211666.66666666666
2765,255593.33333333334
2766,117666.66666666667
2767,91300.0
2768,114333.33333333333
2769,127500.0
2770,162800.0
2771,132333.33333333334
2772,104000.0
2773,149000.0
2774,134666.66666666666
2775,130833.33333333333
2776,177300.0
2777,180650.0
2778,147283.33333333334
2779,130644.0
2780,136300.0
2781,106833.33333333333
2782,104250.0
2783,112391.66666666667
2784,139000.0
2785,133166.66666666666
2786,66500.0
2787,141000.0
2788,74000.0
2789,236000.0
2790,105333.33333333333
2791,125986.66666666667
2792,61300.0
2793,146233.33333333334
2794,106225.0
2795,127300.0
2796,108333.33333333333
2797,173466.66666666666
2798,113486.33333333333
2799,127000.0
2800,94666.66666666667
2801,131300.0
2802,121500.0
2803,201000.0
2804,142607.33333333334
2805,130300.0
2806,103833.33333333333
2807,158116.66666666666
2808,149333.33333333334
2809,139166.66666666666
2810,133833.33333333334
2811,180966.66666666666
2812,144500.0
2813,141500.0
2814,143866.66666666666
2815,122333.33333333333
2816,255412.33333333334
2817,145500.0
2818,128300.0
2819,168500.0
2820,113266.66666666667
2821,107666.66666666667
2822,227333.33333333334
2823,236333.33333333334
2824,168268.33333333334
2825,158000.0
2826,133833.33333333334
2827,132400.0
2828,180433.33333333334
2829,184066.66666666666
2830,252933.0
2831,198466.66666666666
2832,214333.33333333334
2833,248666.66666666666
2834,232059.33333333334
2835,229750.0
2836,199566.66666666666
2837,155000.0
2838,141150.0
2839,159133.33333333334
2840,184733.33333333334
2841,201300.0
2842,193833.33333333334
2843,141116.66666666666
2844,193567.0
2845,121666.66666666667
2846,215858.33333333334
2847,199500.0
2848,191500.0
2849,207600.0
2850,274333.3333333333
2851,248930.0
2852,195736.66666666666
2853,244333.33333333334
2854,141300.0
2855,176360.0
2856,204791.66666666666
